,geo_id,lat,lng,category
52635,8551,40.792837,-73.952168,199
52666,8552,40.749541,-73.986611,46
52668,8553,40.75128,-73.979683,26
52711,8554,40.756026,-73.970333,35
52714,8555,40.752887,-73.977341,164
52717,8556,40.793377,-73.957069,282
52720,8557,40.86144,-73.89091,130
52726,8558,40.815864,-73.90776,290
52735,8559,40.757529,-73.989933,231
52744,8560,40.740896,-73.991844,35
52760,8561,40.741439,-73.993812,49
52765,8562,40.720124,-73.987385,11
52772,8563,40.704086,-73.94808,224
52776,8564,40.639413,-73.979874,244
52808,8565,40.750395,-73.938855,35
52820,8566,40.805272,-73.947521,23
52821,8567,40.800867,-73.965464,89
52835,8568,40.760871,-73.98888,175
52836,8569,40.85052,-73.933063,11
52857,8570,40.704774,-73.94186,175
52879,8571,40.775188,-73.980647,9
52882,8572,40.723503,-74.002845,92
52915,8573,40.693104,-73.991896,162
52916,8574,40.753018,-73.992881,206
52919,8575,40.749717,-73.991574,300
52928,8576,40.534975,-74.237201,49
52953,8577,40.643217,-74.073504,164
52960,8578,40.769323,-73.95363,91
52979,8579,40.841139,-73.859549,175
52980,8580,40.747845,-73.986627,11
52991,8581,40.710227,-74.007091,20
52995,8582,40.726868,-73.988963,11
53014,8583,40.754189,-73.94186,175
53016,8584,40.790201,-73.797135,129
53022,8585,40.75202,-73.98174,174
53032,8586,40.772269,-73.930104,175
53052,8587,40.766506,-73.920604,57
53064,8588,40.651732,-73.972664,129
53078,8589,40.622259,-74.17457,289
53085,8590,40.735309,-73.820072,278
53099,8591,40.720384,-73.98956,19
53106,8592,40.770897,-73.989573,139
53113,8593,40.821712,-73.936444,111
53184,8594,40.776496,-73.956764,40
53191,8595,40.733088,-73.999878,43
53202,8596,40.710931,-73.950951,11
53212,8597,40.74144,-73.993772,66
53232,8598,40.723225,-74.001078,99
53241,8599,40.685784,-73.994243,57
53252,8600,40.886979,-73.878025,111
53279,8601,40.866818,-73.878634,35
53281,8602,40.734834,-73.957913,7
53294,8603,40.713721,-73.961946,221
53335,8604,40.690031,-73.951478,23
53344,8605,40.849541,-73.918346,175
53350,8606,40.807406,-73.95863,152
53370,8607,40.537195,-74.144288,7
53378,8608,40.73885,-73.994312,198
53380,8609,40.722494,-73.997716,90
53387,8610,40.596554,-73.950777,270
53388,8611,40.694994,-73.926054,294
53402,8612,40.661996,-73.98888,175
53405,8613,40.859639,-73.887531,270
53408,8614,40.752896,-74.0065,140
53418,8615,40.724291,-73.99289,91
53449,8616,40.701144,-73.807935,23
53477,8617,40.736925,-73.988613,198
53479,8618,40.746473,-73.91794,97
53515,8619,40.726023,-73.992276,82
53568,8620,40.647059,-74.022489,61
53578,8621,40.723096,-73.995774,26
53579,8622,40.677318,-73.986375,41
53604,8623,40.718036,-73.951036,259
53620,8624,40.67172,-73.806603,375
53629,8625,40.661996,-73.98888,175
53651,8626,40.764113,-73.983243,27
53672,8627,40.676078,-73.90399,224
53680,8628,40.693515,-73.991712,208
53714,8629,40.715592,-73.949624,23
53715,8630,40.754793,-73.739928,39
53730,8631,40.724027,-73.794125,286
53734,8632,40.72138,-73.988025,20
53735,8633,40.822284,-73.896038,213
53736,8634,40.817412,-73.915283,1
53746,8635,40.779375,-73.983476,30
53758,8636,40.60259,-73.98888,175
53768,8637,40.590336,-73.798066,228
53777,8638,40.758172,-73.990248,73
53799,8639,40.757034,-73.978183,81
53803,8640,40.786766,-73.975734,97
53817,8641,40.767973,-73.964255,14
53828,8642,40.584003,-74.085876,250
53843,8643,40.741935,-73.993474,35
53845,8644,40.840352,-73.856393,23
53862,8645,40.713306,-73.944085,20
53863,8646,40.750939,-73.985903,259
53868,8647,40.628965,-73.965371,175
53872,8648,40.850501,-73.91549,270
53874,8649,40.862803,-73.847319,270
53875,8650,40.866162,-73.86088,270
53876,8651,40.875914,-73.907958,270
53890,8652,40.711193,-74.008956,119
53918,8653,40.604532,-73.992438,180
53922,8654,40.818271,-73.906588,175
53931,8655,40.865904,-73.89483,175
53937,8656,40.760302,-73.99527,150
53943,8657,40.73444,-73.870951,147
53945,8658,40.781346,-73.981186,202
53953,8659,40.764512,-73.916363,49
53957,8660,40.76776,-73.91594,383
53964,8661,40.762313,-73.959979,11
53968,8662,40.764974,-73.917089,43
53973,8663,40.759692,-73.996503,76
53977,8664,40.684055,-73.99219,201
53983,8665,40.719242,-74.010351,11
53988,8666,40.703572,-73.946765,375
53994,8667,40.669614,-73.995522,8
54033,8668,40.723843,-73.730133,175
54037,8669,40.676798,-73.898375,322
54044,8670,40.726752,-73.98603,82
54062,8671,40.723527,-73.989379,41
54064,8672,40.710081,-74.007091,227
54066,8673,40.734316,-73.999819,18
54085,8674,40.759154,-73.962321,30
54089,8675,40.673253,-73.859549,175
54096,8676,40.81009,-73.943267,91
54106,8677,40.725096,-74.003075,66
54121,8678,40.743832,-74.006813,185
54125,8679,40.679602,-73.921599,13
54129,8680,40.768486,-73.981961,27
54140,8681,40.716636,-73.961741,20
54157,8682,40.734186,-73.992641,11
54169,8683,40.741274,-73.993253,198
54174,8684,40.764122,-73.788403,289
54175,8685,40.739468,-74.007568,51
54176,8686,40.726328,-73.730388,302
54180,8687,40.755436,-73.98304,59
54187,8688,40.68713,-74.001385,6
54216,8689,40.875898,-73.87825,270
54245,8690,40.835727,-73.862331,162
54253,8691,40.689861,-73.971378,18
54263,8692,40.732021,-73.718364,175
54280,8693,40.814912,-73.88307,175
54309,8694,40.736013,-74.001056,19
54323,8695,40.80631,-73.942012,150
54327,8696,40.849844,-73.943821,140
54330,8697,40.76674,-73.957614,149
54334,8698,40.723843,-73.730133,175
54356,8699,40.663289,-73.854171,180
54397,8700,40.727955,-73.993261,91
54398,8701,40.754528,-73.893833,56
54399,8702,40.734965,-73.987993,35
54405,8703,40.741349,-73.983115,74
54430,8704,40.807995,-73.963856,111
54432,8705,40.712577,-74.012245,224
54480,8706,40.74555,-73.957043,40
54490,8707,40.833165,-73.94186,175
54493,8708,40.819704,-73.901607,111
54499,8709,40.868552,-73.922385,140
54501,8710,40.717997,-73.959328,91
54525,8711,40.742389,-73.983769,11
54527,8712,40.760871,-73.98888,175
54530,8713,40.68127,-73.977226,11
54533,8714,40.748605,-73.992521,35
54543,8715,40.675955,-73.923797,9
54556,8716,40.676321,-73.870727,108
54564,8717,40.733438,-73.999073,30
54568,8718,40.719534,-74.009593,42
54574,8719,40.763897,-73.819325,200
54582,8720,40.645387,-73.776672,186
54584,8721,40.673961,-73.956983,92
54587,8722,40.738063,-74.004767,95
54594,8723,40.756252,-73.971745,149
54595,8724,40.757414,-73.985416,114
54602,8725,40.67502,-73.871789,294
54609,8726,40.729376,-73.989383,121
54647,8727,40.764777,-73.916636,19
54649,8728,40.683212,-73.995385,58
54665,8729,40.739633,-74.002007,7
54668,8730,40.716101,-73.8238,289
54674,8731,40.79075,-73.972611,40
54703,8732,40.686677,-73.979453,222
54741,8733,40.760717,-73.918346,175
54754,8734,40.792729,-73.973014,207
54773,8735,40.729411,-74.005117,35
54774,8736,40.725929,-73.996395,40
54783,8737,40.762829,-73.993118,40
54816,8738,40.704774,-73.94186,175
54818,8739,40.839918,-73.878937,270
54843,8740,40.738984,-73.992934,20
54845,8741,40.774995,-73.984069,99
54847,8742,40.72081,-74.004957,5
54857,8743,40.706852,-74.01221,35
54882,8744,40.764064,-73.771112,11
54895,8745,40.716379,-73.960969,1
54896,8746,40.740409,-73.992441,198
54897,8747,40.735063,-73.990805,375
54899,8748,40.711834,-74.006288,208
54900,8749,40.7888,-73.974288,63
54901,8750,40.765882,-73.963572,118
54939,8751,40.746826,-73.825195,178
54945,8752,40.727834,-73.990897,76
54946,8753,40.754396,-73.996986,259
54947,8754,40.733617,-73.995452,207
54950,8755,40.680478,-73.974971,57
54959,8756,40.866254,-73.823029,364
54963,8757,40.660932,-73.993698,11
54966,8758,40.759203,-73.977126,175
54967,8759,40.738527,-74.003654,72
54971,8760,40.760871,-73.98888,175
54989,8761,40.660135,-73.983866,19
55038,8762,40.581808,-74.166042,90
55062,8763,40.826584,-73.955938,295
55064,8764,40.571283,-74.118123,175
55069,8765,40.714481,-73.87131,175
55070,8766,40.768557,-73.872783,149
55077,8767,40.689569,-73.973139,50
55088,8768,40.753697,-73.985542,35
55092,8769,40.746218,-74.008618,198
55113,8770,40.627393,-74.024137,175
55127,8771,40.71838,-73.948792,11
55128,8772,40.669616,-73.9596,266
55144,8773,40.752093,-73.987786,31
55146,8774,40.758799,-73.979442,140
55155,8775,40.729895,-73.992114,34
55156,8776,40.739465,-74.002656,91
55169,8777,40.753826,-73.993106,1
55180,8778,40.706031,-73.829719,240
55181,8779,40.707951,-73.785737,32
55185,8780,40.70637,-73.831785,111
55187,8781,40.646505,-73.77692,111
55192,8782,40.691537,-73.918346,175
55210,8783,40.720233,-73.993307,11
55223,8784,40.645301,-73.775689,389
55287,8785,40.858032,-73.856363,130
55297,8786,40.731513,-74.003207,118
55300,8787,40.705896,-73.829739,257
55301,8788,40.683336,-73.818171,318
55308,8789,40.71407,-73.961572,91
55309,8790,40.707287,-73.940349,52
55318,8791,40.759658,-73.97873,82
55322,8792,40.687438,-73.959721,82
55324,8793,40.740913,-73.997916,91
55346,8794,40.790127,-73.847787,175
55350,8795,40.786896,-73.808061,376
55354,8796,40.735697,-73.812498,175
55381,8797,40.660187,-73.906588,175
55392,8798,40.738209,-74.003998,198
55393,8799,40.645638,-73.776775,282
55396,8800,40.760001,-73.996482,15
55397,8801,40.845908,-73.884312,111
55408,8802,40.745322,-74.005859,182
55422,8803,40.713816,-73.961732,103
55434,8804,40.759529,-73.980356,35
55436,8805,40.696048,-73.988022,345
55443,8806,40.705271,-74.00129,124
55480,8807,40.725851,-73.994335,156
55497,8808,40.752967,-73.976985,99
55511,8809,40.741605,-74.007763,222
55527,8810,40.734413,-74.010558,339
55536,8811,40.779438,-73.97402,19
55538,8812,40.73792,-73.980894,56
55550,8813,40.614048,-73.930104,175
55552,8814,40.781685,-73.788969,175
55553,8815,40.827284,-73.945562,128
55576,8816,40.752857,-73.973674,165
55584,8817,40.727388,-74.007097,34
55597,8818,40.790389,-73.947724,40
55605,8819,40.759562,-73.986998,12
55616,8820,40.709982,-74.007992,121
55655,8821,40.735697,-73.812498,175
55668,8822,40.746119,-73.99307,1
55671,8823,40.754548,-73.990908,35
55689,8824,40.759226,-73.985307,12
55696,8825,40.799246,-73.932208,259
55702,8826,40.890424,-73.859549,175
55703,8827,40.742045,-74.000762,57
55717,8828,40.773001,-73.972658,285
55725,8829,40.824338,-73.946788,207
55735,8830,40.655589,-73.962476,129
55737,8831,40.766875,-73.983212,122
55755,8832,40.660187,-73.906588,175
55761,8833,40.749262,-73.983981,35
55762,8834,40.753229,-73.973151,244
55764,8835,40.727366,-73.984527,25
55766,8836,40.737069,-73.993015,35
55770,8837,40.76356,-73.98277,57
55773,8838,40.753042,-73.989072,34
55775,8839,40.736603,-73.988716,18
55783,8840,40.741158,-73.99818,46
55789,8841,40.712931,-74.009643,26
55793,8842,40.698071,-73.89483,175
55794,8843,40.729763,-74.005083,51
55796,8844,40.681541,-73.922695,193
55802,8845,40.720068,-73.988372,34
55803,8846,40.736475,-73.997548,38
55809,8847,40.756266,-73.984787,282
55811,8848,40.666247,-73.741902,175
55815,8849,40.76964,-73.982991,94
55816,8850,40.600553,-74.151524,111
55820,8851,40.70646,-74.012428,140
55835,8852,40.6698,-73.91387,222
55839,8853,40.74487,-73.978747,25
55841,8854,40.796286,-73.935681,49
55847,8855,40.723652,-74.003522,72
55860,8856,40.675177,-73.975011,26
55882,8857,40.78664,-73.975637,20
55906,8858,40.711393,-73.950893,43
55907,8859,40.781685,-73.788969,175
55909,8860,40.754048,-73.984423,149
55921,8861,40.760871,-73.98888,175
55923,8862,40.749541,-73.977733,76
55926,8863,40.664091,-73.946806,28
55946,8864,40.725561,-73.989824,91
55962,8865,40.731468,-73.957921,11
55981,8866,40.746964,-73.985882,75
55985,8867,40.693795,-73.98541,20
55997,8868,40.732461,-73.987893,11
56012,8869,40.785491,-73.953616,175
56032,8870,40.716072,-74.008905,63
56035,8871,40.770593,-73.918346,175
56048,8872,40.721047,-73.940756,11
56068,8873,40.77507,-73.953734,25
56076,8874,40.763112,-73.977071,62
56080,8875,40.64244,-73.887374,389
56082,8876,40.841139,-73.859549,175
56089,8877,40.7264,-73.991735,97
56108,8878,40.727972,-73.859948,162
56127,8879,40.76332,-73.982455,35
56139,8880,40.746239,-73.98059,107
56141,8881,40.753072,-73.973467,244
56142,8882,40.700489,-73.929228,91
56153,8883,40.740305,-74.007166,198
56158,8884,40.78201,-73.827476,35
56209,8885,40.888054,-73.860431,137
56212,8886,40.726592,-73.991723,280
56213,8887,40.798477,-73.953533,185
56234,8888,40.715016,-74.014838,73
56255,8889,40.718773,-73.96212,217
56258,8890,40.742852,-74.007499,217
56261,8891,40.726581,-73.986415,43
56266,8892,40.744529,-73.991746,46
56269,8893,40.858619,-73.855825,164
56276,8894,40.692111,-73.9889,57
56288,8895,40.733844,-73.993092,40
56290,8896,40.689783,-73.981075,57
56296,8897,40.823747,-73.939877,60
56306,8898,40.743372,-73.984676,11
56309,8899,40.77973,-73.982214,159
56313,8900,40.762567,-73.7587,258
56315,8901,40.7031,-73.930104,175
56319,8902,40.763712,-73.992957,15
56328,8903,40.76481,-73.973375,129
56331,8904,40.773364,-73.990174,1
56339,8905,40.721957,-73.99204,18
56342,8906,40.882126,-73.8805,52
56358,8907,40.717751,-73.951863,1
56382,8908,40.758189,-73.919566,91
56398,8909,40.727371,-73.984854,34
56402,8910,40.743525,-73.9726,259
56417,8911,40.787592,-73.975017,91
56418,8912,40.638737,-73.999006,258
56422,8913,40.688236,-73.982191,117
56429,8914,40.718101,-74.002977,82
56435,8915,40.740429,-74.005859,28
56437,8916,40.777259,-73.955219,226
56440,8917,40.73282,-73.998113,193
56444,8918,40.761604,-73.986099,11
56448,8919,40.728673,-74.004738,27
56451,8920,40.763872,-73.771168,28
56474,8921,40.728966,-73.988875,70
56477,8922,40.758626,-73.990065,49
56481,8923,40.724169,-73.997211,198
56506,8924,40.867528,-73.890543,111
56512,8925,40.725541,-73.741902,175
56514,8926,40.75563,-73.98824,12
56523,8927,40.75662,-73.833146,64
56546,8928,40.746577,-73.981732,66
56576,8929,40.849063,-73.868637,375
56586,8930,40.772111,-73.960955,91
56589,8931,40.665212,-73.94186,175
56605,8932,40.7316,-73.975573,119
56622,8933,40.825375,-73.950921,108
56634,8934,40.674149,-73.870853,108
56661,8935,40.704774,-73.94186,175
56666,8936,40.732932,-73.986432,11
56701,8937,40.724429,-73.994958,290
56744,8938,40.587308,-73.95386,39
56766,8939,40.743552,-73.981978,152
56771,8940,40.762392,-73.930104,175
56776,8941,40.766002,-73.910857,209
56780,8942,40.770037,-73.955066,18
56781,8943,40.718412,-73.989894,16
56793,8944,40.714563,-74.015446,49
56795,8945,40.736903,-73.997227,40
56799,8946,40.80121,-73.943706,15
56804,8947,40.835957,-73.938407,140
56817,8948,40.718871,-73.954538,62
56832,8949,40.719526,-73.986507,73
56834,8950,40.745209,-73.992652,198
56845,8951,40.715202,-74.015544,20
56851,8952,40.790304,-73.951937,322
56889,8953,40.725332,-73.978064,11
56897,8954,40.663748,-73.94641,78
56902,8955,40.677382,-73.901349,28
56907,8956,40.719313,-73.836025,175
56919,8957,40.723761,-73.979149,193
56927,8958,40.734244,-73.87131,175
56933,8959,40.646033,-74.02045,322
56950,8960,40.710869,-73.936622,55
56958,8961,40.673431,-73.930104,175
56999,8962,40.522491,-74.238713,1
57002,8963,40.746243,-73.992837,262
57017,8964,40.833165,-73.94186,175
57022,8965,40.730059,-74.003034,91
57023,8966,40.72308,-73.994615,82
57026,8967,40.757577,-73.986208,35
57027,8968,40.832775,-73.851248,173
57050,8969,40.734048,-73.993049,145
57064,8970,40.832484,-73.915209,337
57066,8971,40.861874,-73.880833,163
57076,8972,40.711147,-73.992756,167
57097,8973,40.739524,-73.996039,91
57108,8974,40.734641,-73.990981,198
57147,8975,40.726846,-73.988957,57
57155,8976,40.703156,-73.943735,67
57187,8977,40.696558,-73.953616,175
57211,8978,40.643104,-74.025568,222
57225,8979,40.71755,-73.947945,132
57232,8980,40.788886,-73.846573,129
57234,8981,40.779523,-73.946358,35
57249,8982,40.717417,-73.990931,222
57251,8983,40.780467,-73.918346,175
57257,8984,40.635788,-73.962769,130
57269,8985,40.592538,-73.784416,23
57294,8986,40.743376,-73.984831,35
57310,8987,40.758554,-73.985571,12
57311,8988,40.703997,-73.98659,222
57313,8989,40.828651,-73.948545,11
57322,8990,40.744241,-73.982707,1
57341,8991,40.868054,-73.892208,259
57353,8992,40.731161,-73.954532,34
57356,8993,40.74275,-73.978587,258
57375,8994,40.776008,-73.9589,18
57404,8995,40.786623,-73.950623,51
57410,8996,40.72199,-73.997748,26
57424,8997,40.762753,-73.989439,6
57433,8998,40.645421,-73.94186,175
57434,8999,40.755531,-73.985968,267
57444,9000,40.767237,-73.89483,175
57449,9001,40.675235,-74.016663,41
57452,9002,40.770929,-73.9842,287
57464,9003,40.701513,-73.927276,18
57468,9004,40.795364,-73.953616,175
57489,9005,40.751087,-74.002053,97
57494,9006,40.710148,-73.898025,150
57510,9007,40.727007,-73.983768,40
57530,9008,40.792663,-73.950032,57
57543,9009,40.824787,-73.891758,224
57547,9010,40.82641,-73.95053,224
57548,9011,40.823975,-73.944737,289
57555,9012,40.744996,-73.993789,198
57574,9013,40.861887,-73.897663,1
57577,9014,40.749661,-73.950904,149
57588,9015,40.872399,-73.87131,175
57605,9016,40.740394,-73.986908,114
57623,9017,40.62527,-74.156203,1
57627,9018,40.872399,-73.87131,175
57628,9019,40.885365,-73.824262,175
57635,9020,40.762569,-73.986633,82
57637,9021,40.574531,-74.000633,175
57645,9022,40.740355,-73.986392,96
57655,9023,40.877441,-73.906588,175
57666,9024,40.753126,-73.973794,222
57700,9025,40.546408,-74.223802,175
57704,9026,40.784384,-73.973657,50
57706,9027,40.727291,-73.993778,20
57716,9028,40.612496,-73.98888,175
57725,9029,40.769081,-73.977126,175
57732,9030,40.737958,-73.980732,294
57756,9031,40.75116,-74.004641,13
57757,9032,40.729909,-73.745042,185
57772,9033,40.74111,-73.98888,175
57777,9034,40.678244,-73.968726,14
57787,9035,40.761527,-74.000217,259
57794,9036,40.879075,-73.905087,270
57795,9037,40.785491,-73.953616,175
57807,9038,40.769081,-73.977126,175
57811,9039,40.830131,-73.891508,270
57818,9040,40.719673,-73.977126,175
57822,9041,40.781685,-73.788969,175
57829,9042,40.726787,-73.986118,40
57867,9043,40.67008,-73.906588,175
57868,9044,40.763544,-73.982964,144
57874,9045,40.770695,-73.976113,289
57880,9046,40.801043,-73.96775,97
57881,9047,40.730043,-73.998191,212
57882,9048,40.700375,-73.94091,1
57888,9049,40.754083,-73.969048,330
57892,9050,40.78188,-73.975608,91
57897,9051,40.825967,-73.892559,268
57934,9052,40.751686,-73.976807,35
57941,9053,40.609766,-74.03414,149
57964,9054,40.625185,-74.156192,1
57966,9055,40.740421,-73.987212,146
57972,9056,40.746282,-73.992684,1
57979,9057,40.581108,-73.977126,175
57987,9058,40.813431,-73.94186,175
57988,9059,40.764117,-73.978627,108
57997,9060,40.760602,-73.966746,75
58002,9061,40.718941,-74.002115,35
58031,9062,40.703345,-73.990538,66
58035,9063,40.752126,-73.985721,259
58040,9064,40.763186,-73.98438,12
58045,9065,40.637762,-74.002214,243
58048,9066,40.681648,-73.918346,175
58057,9067,40.719741,-73.988642,91
58066,9068,40.715024,-74.015842,76
58067,9069,40.719434,-74.000492,20
58073,9070,40.673103,-73.962708,19
58092,9071,40.760667,-73.984637,26
58096,9072,40.661206,-73.880632,259
58112,9073,40.734526,-73.999063,201
58120,9074,40.745515,-73.979453,19
58130,9075,40.801129,-73.961466,2
58135,9076,40.813431,-73.94186,175
58136,9077,40.686504,-73.88307,175
58150,9078,40.759295,-73.978237,59
58155,9079,40.753257,-73.97322,10
58157,9080,40.754898,-73.912556,1
58166,9081,40.759295,-73.996337,1
58198,9082,40.738185,-73.992182,85
58208,9083,40.745121,-73.992475,198
58225,9084,40.742635,-73.930104,175
58226,9085,40.758928,-73.961443,202
58244,9086,40.57623,-74.153356,175
58247,9087,40.63494,-73.98424,209
58248,9088,40.632301,-73.98888,175
58256,9089,40.784987,-73.979677,207
58259,9090,40.62573,-74.012385,175
58261,9091,40.861079,-73.930104,175
58263,9092,40.625784,-74.082884,175
58269,9093,40.804981,-73.937024,56
58277,9094,40.752811,-73.977267,70
58279,9095,40.758847,-73.989551,11
58285,9096,40.765063,-73.977083,35
58295,9097,40.752321,-73.99395,337
58299,9098,40.815354,-73.958561,101
58312,9099,40.747648,-73.99302,66
58318,9100,40.846916,-73.892507,259
58324,9101,40.857302,-73.932141,11
58331,9102,40.759659,-73.966097,39
58345,9103,40.74392,-73.95374,149
58365,9104,40.699959,-73.922695,28
58366,9105,40.594241,-73.930104,175
58372,9106,40.707427,-73.960122,259
58388,9107,40.693166,-73.991867,204
58412,9108,40.712598,-73.958004,11
58424,9109,40.757533,-73.965371,175
58431,9110,40.765107,-73.976939,35
58438,9111,40.765048,-73.977003,220
58439,9112,40.765026,-73.97698,35
58449,9113,40.714655,-73.793062,220
58460,9114,40.729047,-74.000323,28
58462,9115,40.826597,-73.822502,11
58468,9116,40.706138,-73.952965,310
58480,9117,40.74129,-73.974253,398
58496,9118,40.775195,-73.812498,175
58514,9119,40.743947,-73.988859,91
58516,9120,40.78982,-73.84712,366
58529,9121,40.714358,-74.016556,114
58537,9122,40.722047,-73.996128,69
58555,9123,40.751822,-73.976962,64
58562,9124,40.74255,-73.982604,2
58563,9125,40.775419,-73.96286,222
58568,9126,40.72573,-73.792527,226
58587,9127,40.737633,-74.004035,341
58597,9128,40.6731,-73.870697,51
58669,9129,40.837746,-73.940167,23
58705,9130,40.740374,-73.984676,198
58713,9131,40.614162,-74.000633,175
58792,9132,40.748577,-73.986444,285
58793,9133,40.739187,-73.995785,72
58802,9134,40.75124,-73.991614,147
58807,9135,40.760565,-73.98094,35
58816,9136,40.735688,-73.812737,224
58826,9137,40.77208,-73.984519,150
58832,9138,40.656837,-73.942225,322
58834,9139,40.747696,-73.994443,5
58847,9140,40.660511,-73.817298,222
58862,9141,40.764545,-73.91634,38
58868,9142,40.707189,-74.004529,259
58887,9143,40.862089,-73.922908,107
58892,9144,40.723846,-73.999207,80
58898,9145,40.67374,-74.011642,298
58913,9146,40.612496,-73.98888,175
58922,9147,40.768536,-73.955576,57
58931,9148,40.75675,-73.997416,294
58937,9149,40.772112,-73.984366,150
58944,9150,40.71327,-73.956569,11
58953,9151,40.673429,-73.956966,11
58974,9152,40.780077,-73.792654,43
58977,9153,40.731226,-73.98888,175
58988,9154,40.728491,-73.991086,198
58990,9155,40.753867,-73.981794,220
58995,9156,40.753315,-73.986897,35
59020,9157,40.794385,-73.949107,259
59026,9158,40.76407,-73.954262,322
59030,9159,40.749975,-73.979493,91
59041,9160,40.595684,-73.935273,329
59049,9161,40.741438,-73.986616,146
59050,9162,40.742477,-74.006846,91
59075,9163,40.758668,-73.996203,111
59083,9164,40.724604,-73.987368,91
59089,9165,40.854391,-73.863798,270
59092,9166,40.723974,-73.996997,20
59099,9167,40.884483,-73.878382,198
59101,9168,40.727507,-73.824262,175
59103,9169,40.805372,-73.942736,198
59115,9170,40.704774,-73.94186,175
59119,9171,40.760504,-73.943849,298
59134,9172,40.624784,-73.964117,228
59139,9173,40.732724,-73.997629,51
59143,9174,40.762016,-73.942258,26
59150,9175,40.767237,-73.89483,175
59161,9176,40.614733,-73.977274,259
59163,9177,40.733219,-73.871003,289
59164,9178,40.721341,-73.98888,175
59177,9179,40.741116,-73.98541,145
59191,9180,40.665058,-73.905225,182
59192,9181,40.722096,-74.003545,198
59216,9182,40.714473,-73.957901,50
59221,9183,40.73323,-73.987593,57
59243,9184,40.759304,-73.986989,150
59249,9185,40.722761,-73.982839,40
59251,9186,40.818271,-73.906588,175
59259,9187,40.719811,-73.994787,27
59288,9188,40.865904,-73.89483,175
59317,9189,40.824972,-73.953616,175
59329,9190,40.753187,-73.989801,222
59332,9191,40.710575,-73.815793,329
59343,9192,40.749809,-73.985678,11
59361,9193,40.711071,-74.009679,140
59371,9194,40.7442,-73.983431,130
59381,9195,40.742539,-73.991941,73
59397,9196,40.753125,-73.992684,162
59399,9197,40.839348,-73.86264,126
59402,9198,40.725081,-73.951409,17
59432,9199,40.72755,-74.007287,227
59472,9200,40.760048,-73.919222,126
59479,9201,40.753014,-73.974351,35
59502,9202,40.777073,-73.924831,285
59525,9203,40.759579,-73.973679,245
59534,9204,40.754559,-73.995586,6
59543,9205,40.752044,-73.985462,177
59585,9206,40.743711,-73.987982,280
59586,9207,40.864122,-73.91905,270
59587,9208,40.79563,-73.971263,39
59602,9209,40.709274,-74.015033,1
59625,9210,40.771791,-73.952506,259
59631,9211,40.760236,-73.986912,150
59664,9212,40.766989,-73.958749,259
59675,9213,40.737364,-73.992469,198
59689,9214,40.877199,-73.836025,175
59716,9215,40.881056,-73.877279,178
59724,9216,40.759111,-73.983065,12
59731,9217,40.674959,-73.981634,28
59748,9218,40.759111,-73.987716,12
59752,9219,40.725885,-73.992448,34
59757,9220,40.703113,-73.989939,114
59761,9221,40.737107,-73.99721,19
59797,9222,40.777287,-73.965371,175
59802,9223,40.751841,-73.98217,66
59804,9224,40.709221,-74.00514,259
59805,9225,40.743914,-73.989175,10
59820,9226,40.753356,-73.987017,35
59844,9227,40.708285,-73.940061,11
59856,9228,40.85293,-73.826999,222
59857,9229,40.756831,-73.982084,35
59861,9230,40.662849,-73.945629,259
59873,9231,40.724104,-73.997411,198
59888,9232,40.711991,-74.011711,140
59894,9233,40.744465,-73.97613,11
59899,9234,40.770141,-73.865519,10
59909,9235,40.74585,-73.990042,146
59917,9236,40.759454,-73.980268,35
59933,9237,40.750818,-73.986931,91
59953,9238,40.753247,-73.974736,270
59954,9239,40.71869,-73.989313,28
59965,9240,40.631744,-73.967926,366
59969,9241,40.744842,-73.95359,57
60013,9242,40.783778,-73.95766,35
60018,9243,40.760729,-73.990243,20
60025,9244,40.727244,-74.006059,198
60035,9245,40.719707,-73.959813,292
60037,9246,40.848597,-73.931651,108
60051,9247,40.63156,-73.954004,286
60098,9248,40.742777,-74.000633,175
60099,9249,40.756739,-73.997445,20
60103,9250,40.802655,-73.964238,11
60105,9251,40.711455,-73.98888,175
60126,9252,40.758132,-73.98777,60
60144,9253,40.660559,-73.979189,324
60155,9254,40.757138,-73.968273,2
60190,9255,40.765484,-73.913825,57
60203,9256,40.744698,-73.999115,39
60210,9257,40.776884,-73.824262,175
60211,9258,40.742236,-74.000481,20
60240,9259,40.729892,-74.003557,88
60273,9260,40.584695,-73.932455,259
60275,9261,40.616788,-73.973306,206
60281,9262,40.692556,-73.988871,66
60289,9263,40.723766,-73.979138,11
60311,9264,40.825233,-73.922414,259
60323,9265,40.863369,-73.835546,1
60342,9266,40.719559,-73.843156,57
60368,9267,40.645018,-74.012549,270
60369,9268,40.701231,-73.847787,175
60384,9269,40.73047,-74.001288,19
60386,9270,40.72895,-73.999228,62
60398,9271,40.74557,-73.953246,57
60400,9272,40.758702,-73.978529,91
60406,9273,40.734865,-73.992666,72
60413,9274,40.753031,-73.985864,1
60436,9275,40.747909,-73.98335,35
60443,9276,40.768523,-73.96592,394
60456,9277,40.735226,-73.982813,11
60486,9278,40.703435,-73.816333,299
60506,9279,40.686104,-73.943826,259
60510,9280,40.756962,-73.989824,224
60513,9281,40.76022,-73.958682,387
60535,9282,40.815401,-73.958008,224
60537,9283,40.804357,-73.937473,224
60539,9284,40.805705,-73.940649,224
60554,9285,40.734823,-74.002133,66
60561,9286,40.742197,-73.994995,91
